,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,day_of_week,day_of_month,month_of_year,quarter_of_year,year
1909,2007-10-05 00:00:00-04:00,0.11864999681711197,0.11864999681711197,0.11864999681711197,0.11864999681711197,316892,0.0,0.0,0.0,4,5,10,4,2007
1910,2007-10-08 00:00:00-04:00,0.12381000071763992,0.12896999716758728,0.11864999681711197,0.12896999716758728,331188,0.0,0.0,0.0,0,8,10,4,2007
1911,2007-10-09 00:00:00-04:00,0.1263899952173233,0.12896999716758728,0.1263899952173233,0.12896999716758728,184594,0.0,0.0,0.0,1,9,10,4,2007
1912,2007-10-10 00:00:00-04:00,0.14443999528884888,0.15476000308990479,0.14443999528884888,0.14443999528884888,241375,0.0,0.0,0.0,2,10,10,4,2007
1913,2007-10-11 00:00:00-04:00,0.15476000308990479,0.18055999279022217,0.15476000308990479,0.16249999403953552,669372,0.0,0.0,0.0,3,11,10,4,2007
1914,2007-10-12 00:00:00-04:00,0.1650799959897995,0.1650799959897995,0.16249999403953552,0.16249999403953552,123344,0.0,0.0,0.0,4,12,10,4,2007
1915,2007-10-15 00:00:00-04:00,0.17023999989032745,0.17023999989032745,0.1650799959897995,0.1650799959897995,217108,0.0,0.0,0.0,0,15,10,4,2007
1916,2007-10-16 00:00:00-04:00,0.1650799959897995,0.1650799959897995,0.14701999723911285,0.14701999723911285,472170,0.0,0.0,0.0,1,16,10,4,2007
1917,2007-10-17 00:00:00-04:00,0.14701999723911285,0.17023999989032745,0.14701999723911285,0.17023999989032745,162259,0.0,0.0,0.0,2,17,10,4,2007
1918,2007-10-18 00:00:00-04:00,0.15734000504016876,0.15734000504016876,0.15734000504016876,0.15734000504016876,19385,0.0,0.0,0.0,3,18,10,4,2007
1919,2007-10-19 00:00:00-04:00,0.15734000504016876,0.18055999279022217,0.15734000504016876,0.15992000699043274,348923,0.0,0.0,0.0,4,19,10,4,2007
1920,2007-10-22 00:00:00-04:00,0.15476000308990479,0.15992000699043274,0.1521800011396408,0.15476000308990479,216429,0.0,0.0,0.0,0,22,10,4,2007
1921,2007-10-23 00:00:00-04:00,0.15476000308990479,0.15476000308990479,0.14959999918937683,0.14959999918937683,101705,0.0,0.0,0.0,1,23,10,4,2007
1922,2007-10-24 00:00:00-04:00,0.14959999918937683,0.15476000308990479,0.14959999918937683,0.15476000308990479,73144,0.0,0.0,0.0,2,24,10,4,2007
1923,2007-10-25 00:00:00-04:00,0.1521800011396408,0.1521800011396408,0.14959999918937683,0.14959999918937683,0,0.0,0.0,0.0,3,25,10,4,2007
1924,2007-10-26 00:00:00-04:00,0.14959999918937683,0.14959999918937683,0.13413000106811523,0.1392900049686432,67846,0.0,0.0,0.0,4,26,10,4,2007
1925,2007-10-29 00:00:00-04:00,0.1392900049686432,0.14443999528884888,0.1392900049686432,0.14443999528884888,21323,0.0,0.0,0.0,0,29,10,4,2007
1926,2007-10-30 00:00:00-04:00,0.14959999918937683,0.14959999918937683,0.14959999918937683,0.14959999918937683,19385,0.0,0.0,0.0,1,30,10,4,2007
1927,2007-10-31 00:00:00-04:00,0.14959999918937683,0.14959999918937683,0.14959999918937683,0.14959999918937683,49012,0.0,0.0,0.0,2,31,10,4,2007
1928,2007-11-01 00:00:00-04:00,0.14959999918937683,0.15476000308990479,0.14959999918937683,0.15476000308990479,434114,0.0,0.0,0.0,3,1,11,4,2007
1929,2007-11-02 00:00:00-04:00,0.15476000308990479,0.15476000308990479,0.15476000308990479,0.15476000308990479,48462,0.0,0.0,0.0,4,2,11,4,2007
1930,2007-11-05 00:00:00-05:00,0.15476000308990479,0.15476000308990479,0.15476000308990479,0.15476000308990479,21323,0.0,0.0,0.0,0,5,11,4,2007
1931,2007-11-06 00:00:00-05:00,0.15476000308990479,0.15992000699043274,0.14959999918937683,0.14959999918937683,46523,0.0,0.0,0.0,1,6,11,4,2007
1932,2007-11-07 00:00:00-05:00,0.15476000308990479,0.15476000308990479,0.14959999918937683,0.14959999918937683,19935,0.0,0.0,0.0,2,7,11,4,2007
1933,2007-11-08 00:00:00-05:00,0.14959999918937683,0.14959999918937683,0.1392900049686432,0.14959999918937683,174461,0.0,0.0,0.0,3,8,11,4,2007
1934,2007-11-09 00:00:00-05:00,0.14959999918937683,0.15476000308990479,0.1392900049686432,0.15476000308990479,337292,0.0,0.0,0.0,4,9,11,4,2007
1935,2007-11-12 00:00:00-05:00,0.14443999528884888,0.14443999528884888,0.1392900049686432,0.14187000691890717,125031,0.0,0.0,0.0,0,12,11,4,2007
1936,2007-11-13 00:00:00-05:00,0.14187000691890717,0.14187000691890717,0.12896999716758728,0.12896999716758728,83160,0.0,0.0,0.0,1,13,11,4,2007
1937,2007-11-14 00:00:00-05:00,0.12896999716758728,0.12896999716758728,0.12896999716758728,0.12896999716758728,48462,0.0,0.0,0.0,2,14,11,4,2007
1938,2007-11-15 00:00:00-05:00,0.12896999716758728,0.12896999716758728,0.1263899952173233,0.1263899952173233,155633,0.0,0.0,0.0,3,15,11,4,2007
1939,2007-11-16 00:00:00-05:00,0.12381000071763992,0.12896999716758728,0.12381000071763992,0.12896999716758728,271385,0.0,0.0,0.0,4,16,11,4,2007
1940,2007-11-19 00:00:00-05:00,0.12381000071763992,0.1263899952173233,0.12381000071763992,0.1263899952173233,58154,0.0,0.0,0.0,0,19,11,4,2007
1941,2007-11-20 00:00:00-05:00,0.1263899952173233,0.1263899952173233,0.1263899952173233,0.1263899952173233,27138,0.0,0.0,0.0,1,20,11,4,2007
1942,2007-11-21 00:00:00-05:00,0.12896999716758728,0.12896999716758728,0.12381000071763992,0.12381000071763992,0,0.0,0.0,0.0,2,21,11,4,2007
1943,2007-11-23 00:00:00-05:00,0.12381000071763992,0.12381000071763992,0.12381000071763992,0.12381000071763992,17446,0.0,0.0,0.0,4,23,11,4,2007
1944,2007-11-26 00:00:00-05:00,0.12381000071763992,0.12381000071763992,0.1031700000166893,0.10575000196695328,484615,0.0,0.0,0.0,0,26,11,4,2007
1945,2007-11-27 00:00:00-05:00,0.10832999646663666,0.11607000231742859,0.10832999646663666,0.11607000231742859,58154,0.0,0.0,0.0,1,27,11,4,2007
1946,2007-11-28 00:00:00-05:00,0.12122999876737595,0.12122999876737595,0.12122999876737595,0.12122999876737595,10662,0.0,0.0,0.0,2,28,11,4,2007
1947,2007-11-29 00:00:00-05:00,0.12381000071763992,0.12381000071763992,0.12381000071763992,0.12381000071763992,4071,0.0,0.0,0.0,3,29,11,4,2007
1948,2007-11-30 00:00:00-05:00,0.12381000071763992,0.12381000071763992,0.12381000071763992,0.12381000071763992,0,0.0,0.0,0.0,4,30,11,4,2007
1949,2007-12-03 00:00:00-05:00,0.11090999841690063,0.11090999841690063,0.11090999841690063,0.11090999841690063,4846,0.0,0.0,0.0,0,3,12,4,2007
1950,2007-12-04 00:00:00-05:00,0.11090999841690063,0.11090999841690063,0.10832999646663666,0.10832999646663666,188031,0.0,0.0,0.0,1,4,12,4,2007
1951,2007-12-05 00:00:00-05:00,0.10832999646663666,0.10832999646663666,0.1031700000166893,0.1031700000166893,81415,0.0,0.0,0.0,2,5,12,4,2007
1952,2007-12-06 00:00:00-05:00,0.10832999646663666,0.10832999646663666,0.09802000224590302,0.09802000224590302,385256,0.0,0.0,0.0,3,6,12,4,2007
1953,2007-12-07 00:00:00-05:00,0.1031700000166893,0.1031700000166893,0.1031700000166893,0.1031700000166893,48462,0.0,0.0,0.0,4,7,12,4,2007
1954,2007-12-10 00:00:00-05:00,0.09802000224590302,0.09802000224590302,0.09802000224590302,0.09802000224590302,316239,0.0,0.0,0.0,0,10,12,4,2007
1955,2007-12-11 00:00:00-05:00,0.11864999681711197,0.11864999681711197,0.09802000224590302,0.09802000224590302,0,0.0,0.0,0.0,1,11,12,4,2007
1956,2007-12-12 00:00:00-05:00,0.11864999681711197,0.11864999681711197,0.09802000224590302,0.09802000224590302,0,0.0,0.0,0.0,2,12,12,4,2007
1957,2007-12-13 00:00:00-05:00,0.09802000224590302,0.1031700000166893,0.09802000224590302,0.1031700000166893,238431,0.0,0.0,0.0,3,13,12,4,2007
1958,2007-12-14 00:00:00-05:00,0.11864999681711197,0.11864999681711197,0.11864999681711197,0.11864999681711197,24231,0.0,0.0,0.0,4,14,12,4,2007
1959,2007-12-17 00:00:00-05:00,0.11864999681711197,0.12122999876737595,0.09802000224590302,0.09802000224590302,133715,0.0,0.0,0.0,0,17,12,4,2007
1960,2007-12-18 00:00:00-05:00,0.09802000224590302,0.09802000224590302,0.09802000224590302,0.09802000224590302,9305,0.0,0.0,0.0,1,18,12,4,2007
1961,2007-12-19 00:00:00-05:00,0.11349000036716461,0.11349000036716461,0.09802000224590302,0.09802000224590302,0,0.0,0.0,0.0,2,19,12,4,2007
1962,2007-12-20 00:00:00-05:00,0.11349000036716461,0.11349000036716461,0.11349000036716461,0.11349000036716461,118,0.0,0.0,0.0,3,20,12,4,2007
1963,2007-12-21 00:00:00-05:00,0.10832999646663666,0.10832999646663666,0.10832999646663666,0.10832999646663666,19385,0.0,0.0,0.0,4,21,12,4,2007
1964,2007-12-24 00:00:00-05:00,0.10832999646663666,0.10832999646663666,0.10832999646663666,0.10832999646663666,0,0.0,0.0,0.0,0,24,12,4,2007
1965,2007-12-26 00:00:00-05:00,1.186710000038147,1.186710000038147,1.186710000038147,1.186710000038147,0,0.0,0.0,0.0,2,26,12,4,2007
1966,2007-12-27 00:00:00-05:00,0.10832999646663666,0.10832999646663666,0.10832999646663666,0.10832999646663666,0,0.0,0.0,0.0,3,27,12,4,2007
1967,2007-12-28 00:00:00-05:00,0.10832999646663666,0.10832999646663666,0.10832999646663666,0.10832999646663666,48462,0.0,0.0,0.0,4,28,12,4,2007
1968,2007-12-31 00:00:00-05:00,0.11349000036716461,0.11349000036716461,0.10832999646663666,0.10832999646663666,14538,0.0,0.0,0.0,0,31,12,4,2007
1969,2008-01-02 00:00:00-05:00,0.0877000018954277,0.0877000018954277,0.0877000018954277,0.0877000018954277,101769,0.0,0.0,0.0,2,2,1,1,2008
1970,2008-01-03 00:00:00-05:00,0.0877000018954277,0.0877000018954277,0.0877000018954277,0.0877000018954277,0,0.0,0.0,0.0,3,3,1,1,2008
1971,2008-01-04 00:00:00-05:00,0.09285999834537506,0.09285999834537506,0.0877000018954277,0.0877000018954277,48462,0.0,0.0,0.0,4,4,1,1,2008
1972,2008-01-07 00:00:00-05:00,0.0877000018954277,0.0877000018954277,0.0877000018954277,0.0877000018954277,0,0.0,0.0,0.0,0,7,1,1,2008
1973,2008-01-08 00:00:00-05:00,0.10832999646663666,0.10832999646663666,0.1031700000166893,0.1031700000166893,187597,0.0,0.0,0.0,1,8,1,1,2008
1974,2008-01-09 00:00:00-05:00,0.1031700000166893,0.1031700000166893,0.09544000029563904,0.09544000029563904,147757,0.0,0.0,0.0,2,9,1,1,2008
1975,2008-01-10 00:00:00-05:00,0.1031700000166893,0.11864999681711197,0.09802000224590302,0.09802000224590302,187598,0.0,0.0,0.0,3,10,1,1,2008
1976,2008-01-11 00:00:00-05:00,0.1031700000166893,0.1031700000166893,0.09802000224590302,0.09802000224590302,0,0.0,0.0,0.0,4,11,1,1,2008
1977,2008-01-14 00:00:00-05:00,0.09802000224590302,0.09802000224590302,0.0877000018954277,0.09285999834537506,215751,0.0,0.0,0.0,0,14,1,1,2008
1978,2008-01-15 00:00:00-05:00,0.09285999834537506,0.09285999834537506,0.0877000018954277,0.0877000018954277,64865,0.0,0.0,0.0,1,15,1,1,2008
1979,2008-01-16 00:00:00-05:00,0.0877000018954277,0.0877000018954277,0.0877000018954277,0.0877000018954277,8797,0.0,0.0,0.0,2,16,1,1,2008
1980,2008-01-17 00:00:00-05:00,0.08253999799489975,0.08253999799489975,0.08253999799489975,0.08253999799489975,38769,0.0,0.0,0.0,3,17,1,1,2008
1981,2008-01-18 00:00:00-05:00,0.09802000224590302,0.1031700000166893,0.09802000224590302,0.1031700000166893,73662,0.0,0.0,0.0,4,18,1,1,2008
1982,2008-01-22 00:00:00-05:00,0.07738000154495239,0.07738000154495239,0.051589999347925186,0.07738000154495239,153138,0.0,0.0,0.0,1,22,1,1,2008
1983,2008-01-23 00:00:00-05:00,0.07738000154495239,0.07738000154495239,0.07738000154495239,0.07738000154495239,24425,0.0,0.0,0.0,2,23,1,1,2008
1984,2008-01-24 00:00:00-05:00,0.07738000154495239,0.07738000154495239,0.07738000154495239,0.07738000154495239,0,0.0,0.0,0.0,3,24,1,1,2008
1985,2008-01-25 00:00:00-05:00,0.07738000154495239,0.07738000154495239,0.07738000154495239,0.07738000154495239,0,0.0,0.0,0.0,4,25,1,1,2008
1986,2008-01-28 00:00:00-05:00,1.124250054359436,1.124250054359436,1.0617899894714355,1.124250054359436,10407,0.0,0.0,0.0,0,28,1,1,2008
1987,2008-01-29 00:00:00-05:00,0.07738000154495239,0.07738000154495239,0.07738000154495239,0.07738000154495239,0,0.0,0.0,0.0,1,29,1,1,2008
1988,2008-01-30 00:00:00-05:00,1.0617899894714355,1.0617899894714355,0.9993399977684021,0.9993399977684021,2802,0.0,0.0,0.0,2,30,1,1,2008
1989,2008-01-31 00:00:00-05:00,0.08253999799489975,0.08253999799489975,0.08253999799489975,0.08253999799489975,0,0.0,0.0,0.0,3,31,1,1,2008
1990,2008-02-01 00:00:00-05:00,0.07738000154495239,0.07738000154495239,0.07738000154495239,0.07738000154495239,67904,0.0,0.0,0.0,4,1,2,1,2008
1991,2008-02-04 00:00:00-05:00,0.07738000154495239,0.07738000154495239,0.07738000154495239,0.07738000154495239,29077,0.0,0.0,0.0,0,4,2,1,2008
1992,2008-02-05 00:00:00-05:00,1.0617899894714355,1.0617899894714355,0.9993399977684021,0.9993399977684021,2802,0.0,0.0,0.0,1,5,2,1,2008
1993,2008-02-06 00:00:00-05:00,0.9993399977684021,0.9993399977684021,0.8744199872016907,0.9368799924850464,33943,0.0,0.0,0.0,2,6,2,1,2008
1994,2008-02-07 00:00:00-05:00,0.09285999834537506,0.09285999834537506,0.07738000154495239,0.07738000154495239,0,0.0,0.0,0.0,3,7,2,1,2008
1995,2008-02-08 00:00:00-05:00,0.07996000349521637,0.07996000349521637,0.07996000349521637,0.07996000349521637,0,0.0,0.0,0.0,4,8,2,1,2008
1996,2008-02-11 00:00:00-05:00,0.07996000349521637,0.07996000349521637,0.07996000349521637,0.07996000349521637,0,0.0,0.0,0.0,0,11,2,1,2008
1997,2008-02-12 00:00:00-05:00,0.07996000349521637,0.07996000349521637,0.07996000349521637,0.07996000349521637,0,0.0,0.0,0.0,1,12,2,1,2008
1998,2008-02-13 00:00:00-05:00,0.06706000119447708,0.06706000119447708,0.06706000119447708,0.06706000119447708,9886,0.0,0.0,0.0,2,13,2,1,2008
1999,2008-02-14 00:00:00-05:00,0.9368799924850464,0.9993399977684021,0.9368799924850464,0.9368799924850464,2001,0.0,0.0,0.0,3,14,2,1,2008
2000,2008-02-15 00:00:00-05:00,0.07738000154495239,0.07738000154495239,0.07738000154495239,0.07738000154495239,0,0.0,0.0,0.0,4,15,2,1,2008
2001,2008-02-19 00:00:00-05:00,0.06706000119447708,0.06706000119447708,0.06706000119447708,0.06706000119447708,7837,0.0,0.0,0.0,1,19,2,1,2008
2002,2008-02-20 00:00:00-05:00,0.8744199872016907,0.9368799924850464,0.8744199872016907,0.9368799924850464,6925,0.0,0.0,0.0,2,20,2,1,2008
2003,2008-02-21 00:00:00-05:00,0.06706000119447708,0.06706000119447708,0.06706000119447708,0.06706000119447708,0,0.0,0.0,0.0,3,21,2,1,2008
2004,2008-02-22 00:00:00-05:00,0.07738000154495239,0.07738000154495239,0.07738000154495239,0.07738000154495239,96923,0.0,0.0,0.0,4,22,2,1,2008
2005,2008-02-25 00:00:00-05:00,0.06706000119447708,0.07738000154495239,0.06706000119447708,0.07738000154495239,9692,0.0,0.0,0.0,0,25,2,1,2008
2006,2008-02-26 00:00:00-05:00,0.07738000154495239,0.07738000154495239,0.07738000154495239,0.07738000154495239,0,0.0,0.0,0.0,1,26,2,1,2008
2007,2008-02-27 00:00:00-05:00,0.06706000119447708,0.06706000119447708,0.06706000119447708,0.06706000119447708,32954,0.0,0.0,0.0,2,27,2,1,2008
2008,2008-02-28 00:00:00-05:00,0.07738000154495239,0.07738000154495239,0.07738000154495239,0.07738000154495239,193846,0.0,0.0,0.0,3,28,2,1,2008
2009,2008-02-29 00:00:00-05:00,0.06706000119447708,0.06964000314474106,0.06706000119447708,0.06706000119447708,258633,0.0,0.0,0.0,4,29,2,1,2008
2010,2008-03-03 00:00:00-05:00,0.06706000119447708,0.06706000119447708,0.06706000119447708,0.06706000119447708,7754,0.0,0.0,0.0,0,3,3,1,2008
2011,2008-03-04 00:00:00-05:00,0.06706000119447708,0.06706000119447708,0.05674999952316284,0.05674999952316284,118163,0.0,0.0,0.0,1,4,3,1,2008
2012,2008-03-05 00:00:00-05:00,0.05674999952316284,0.05674999952316284,0.05674999952316284,0.05674999952316284,116308,0.0,0.0,0.0,2,5,3,1,2008
2013,2008-03-06 00:00:00-05:00,0.05674999952316284,0.05674999952316284,0.05674999952316284,0.05674999952316284,125116,0.0,0.0,0.0,3,6,3,1,2008
2014,2008-03-07 00:00:00-05:00,0.051589999347925186,0.051589999347925186,0.051589999347925186,0.051589999347925186,193846,0.0,0.0,0.0,4,7,3,1,2008
2015,2008-03-10 00:00:00-04:00,0.051589999347925186,0.051589999347925186,0.051589999347925186,0.051589999347925186,135692,0.0,0.0,0.0,0,10,3,1,2008
2016,2008-03-11 00:00:00-04:00,0.03663000091910362,0.04642999917268753,0.03663000091910362,0.04642999917268753,329538,0.0,0.0,0.0,1,11,3,1,2008
2017,2008-03-12 00:00:00-04:00,0.051589999347925186,0.051589999347925186,0.051589999347925186,0.051589999347925186,213231,0.0,0.0,0.0,2,12,3,1,2008
2018,2008-03-13 00:00:00-04:00,0.04642999917268753,0.04642999917268753,0.037140000611543655,0.037140000611543655,118329,0.0,0.0,0.0,3,13,3,1,2008
2019,2008-03-14 00:00:00-04:00,0.04642999917268753,0.04642999917268753,0.04642999917268753,0.04642999917268753,94985,0.0,0.0,0.0,4,14,3,1,2008
2020,2008-03-17 00:00:00-04:00,0.04642999917268753,0.051589999347925186,0.04642999917268753,0.051589999347925186,50398,0.0,0.0,0.0,0,17,3,1,2008
2021,2008-03-18 00:00:00-04:00,0.051589999347925186,0.051589999347925186,0.051589999347925186,0.051589999347925186,58154,0.0,0.0,0.0,1,18,3,1,2008
2022,2008-03-19 00:00:00-04:00,0.051589999347925186,0.051589999347925186,0.051589999347925186,0.051589999347925186,0,0.0,0.0,0.0,2,19,3,1,2008
2023,2008-03-20 00:00:00-04:00,0.051589999347925186,0.051589999347925186,0.051589999347925186,0.051589999347925186,0,0.0,0.0,0.0,3,20,3,1,2008
2024,2008-03-24 00:00:00-04:00,0.9368799924850464,0.9368799924850464,0.9368799924850464,0.9368799924850464,0,0.0,0.0,0.0,0,24,3,1,2008
2025,2008-03-25 00:00:00-04:00,0.04642999917268753,0.04642999917268753,0.04642999917268753,0.04642999917268753,11567,0.0,0.0,0.0,1,25,3,1,2008
2026,2008-03-26 00:00:00-04:00,0.04642999917268753,0.051589999347925186,0.04642999917268753,0.051589999347925186,32954,0.0,0.0,0.0,2,26,3,1,2008
2027,2008-03-27 00:00:00-04:00,0.04642999917268753,0.04642999917268753,0.04642999917268753,0.04642999917268753,19385,0.0,0.0,0.0,3,27,3,1,2008
2028,2008-03-28 00:00:00-04:00,0.051589999347925186,0.051589999347925186,0.04642999917268753,0.04642999917268753,0,0.0,0.0,0.0,4,28,3,1,2008
2029,2008-03-31 00:00:00-04:00,0.051589999347925186,0.051589999347925186,0.04642999917268753,0.04642999917268753,0,0.0,0.0,0.0,0,31,3,1,2008
2030,2008-04-01 00:00:00-04:00,0.051589999347925186,0.051589999347925186,0.04642999917268753,0.04642999917268753,193846,0.0,0.0,0.0,1,1,4,2,2008
2031,2008-04-02 00:00:00-04:00,0.05107000097632408,0.05107000097632408,0.05107000097632408,0.05107000097632408,11714,0.0,0.0,0.0,2,2,4,2,2008
2032,2008-04-03 00:00:00-04:00,0.05107000097632408,0.05107000097632408,0.05107000097632408,0.05107000097632408,2908,0.0,0.0,0.0,3,3,4,2,2008
2033,2008-04-04 00:00:00-04:00,0.051589999347925186,0.051589999347925186,0.05107000097632408,0.05107000097632408,0,0.0,0.0,0.0,4,4,4,2,2008
2034,2008-04-07 00:00:00-04:00,0.051589999347925186,0.051589999347925186,0.05107000097632408,0.05107000097632408,0,0.0,0.0,0.0,0,7,4,2,2008
2035,2008-04-08 00:00:00-04:00,0.05674999952316284,0.061900001019239426,0.05674999952316284,0.061900001019239426,557870,0.0,0.0,0.0,1,8,4,2,2008
2036,2008-04-09 00:00:00-04:00,0.061900001019239426,0.061900001019239426,0.061900001019239426,0.061900001019239426,0,0.0,0.0,0.0,2,9,4,2,2008
2037,2008-04-10 00:00:00-04:00,0.05107000097632408,0.051589999347925186,0.04642999917268753,0.051589999347925186,108554,0.0,0.0,0.0,3,10,4,2,2008
2038,2008-04-11 00:00:00-04:00,0.04901000112295151,0.04901000112295151,0.04642999917268753,0.046939998865127563,109116,0.0,0.0,0.0,4,11,4,2,2008
2039,2008-04-14 00:00:00-04:00,0.051589999347925186,0.051589999347925186,0.04797999933362007,0.04797999933362007,0,0.0,0.0,0.0,0,14,4,2,2008
2040,2008-04-15 00:00:00-04:00,0.051589999347925186,0.051589999347925186,0.04797999933362007,0.04797999933362007,0,0.0,0.0,0.0,1,15,4,2,2008
2041,2008-04-16 00:00:00-04:00,0.04797999933362007,0.04797999933362007,0.04642999917268753,0.04642999917268753,193846,0.0,0.0,0.0,2,16,4,2,2008
2042,2008-04-17 00:00:00-04:00,0.051589999347925186,0.051589999347925186,0.046939998865127563,0.046939998865127563,0,0.0,0.0,0.0,3,17,4,2,2008
2043,2008-04-18 00:00:00-04:00,0.051589999347925186,0.051589999347925186,0.051589999347925186,0.051589999347925186,191908,0.0,0.0,0.0,4,18,4,2,2008
2044,2008-04-21 00:00:00-04:00,0.0644799992442131,0.0644799992442131,0.0644799992442131,0.0644799992442131,135692,0.0,0.0,0.0,0,21,4,2,2008
2045,2008-04-22 00:00:00-04:00,0.05933000147342682,0.05933000147342682,0.05933000147342682,0.05933000147342682,38769,0.0,0.0,0.0,1,22,4,2,2008
2046,2008-04-23 00:00:00-04:00,0.061900001019239426,0.061900001019239426,0.061900001019239426,0.061900001019239426,174461,0.0,0.0,0.0,2,23,4,2,2008
2047,2008-04-24 00:00:00-04:00,0.06706000119447708,0.06706000119447708,0.061900001019239426,0.061900001019239426,213231,0.0,0.0,0.0,3,24,4,2,2008
2048,2008-04-25 00:00:00-04:00,0.811959981918335,0.8744199872016907,0.811959981918335,0.8744199872016907,3602,0.0,0.0,0.0,4,25,4,2,2008
2049,2008-04-28 00:00:00-04:00,0.0644799992442131,0.0644799992442131,0.0644799992442131,0.0644799992442131,60092,0.0,0.0,0.0,0,28,4,2,2008
2050,2008-04-29 00:00:00-04:00,0.06706000119447708,0.07738000154495239,0.06706000119447708,0.07738000154495239,664421,0.0,0.0,0.0,1,29,4,2,2008
2051,2008-04-30 00:00:00-04:00,0.07738000154495239,0.07738000154495239,0.07738000154495239,0.07738000154495239,12503,0.0,0.0,0.0,2,30,4,2,2008
2052,2008-05-01 00:00:00-04:00,0.07221999764442444,0.07221999764442444,0.061900001019239426,0.061900001019239426,261692,0.0,0.0,0.0,3,1,5,2,2008
2053,2008-05-02 00:00:00-04:00,0.06706000119447708,0.06706000119447708,0.061900001019239426,0.061900001019239426,106615,0.0,0.0,0.0,4,2,5,2,2008
2054,2008-05-05 00:00:00-04:00,0.061900001019239426,0.061900001019239426,0.05674999952316284,0.05674999952316284,100315,0.0,0.0,0.0,0,5,5,2,2008
2055,2008-05-06 00:00:00-04:00,0.05674999952316284,0.05674999952316284,0.05674999952316284,0.05674999952316284,38188,0.0,0.0,0.0,1,6,5,2,2008
2056,2008-05-07 00:00:00-04:00,0.05674999952316284,0.06706000119447708,0.05674999952316284,0.06706000119447708,264146,0.0,0.0,0.0,2,7,5,2,2008
2057,2008-05-08 00:00:00-04:00,0.06706000119447708,0.07738000154495239,0.06706000119447708,0.07221999764442444,224280,0.0,0.0,0.0,3,8,5,2,2008
2058,2008-05-09 00:00:00-04:00,0.06964000314474106,0.06964000314474106,0.06706000119447708,0.06706000119447708,77538,0.0,0.0,0.0,4,9,5,2,2008
2059,2008-05-12 00:00:00-04:00,0.06706000119447708,0.06706000119447708,0.06706000119447708,0.06706000119447708,58154,0.0,0.0,0.0,0,12,5,2,2008
2060,2008-05-13 00:00:00-04:00,0.06706000119447708,0.06706000119447708,0.0644799992442131,0.0644799992442131,91902,0.0,0.0,0.0,1,13,5,2,2008
2061,2008-05-14 00:00:00-04:00,0.06706000119447708,0.06706000119447708,0.0644799992442131,0.0644799992442131,0,0.0,0.0,0.0,2,14,5,2,2008
2062,2008-05-15 00:00:00-04:00,0.0644799992442131,0.0644799992442131,0.0644799992442131,0.0644799992442131,58154,0.0,0.0,0.0,3,15,5,2,2008
2063,2008-05-16 00:00:00-04:00,0.0644799992442131,0.0644799992442131,0.061900001019239426,0.061900001019239426,77538,0.0,0.0,0.0,4,16,5,2,2008
2064,2008-05-19 00:00:00-04:00,0.061900001019239426,0.061900001019239426,0.061900001019239426,0.061900001019239426,131333,0.0,0.0,0.0,0,19,5,2,2008
2065,2008-05-20 00:00:00-04:00,0.061900001019239426,0.061900001019239426,0.061900001019239426,0.061900001019239426,78777,0.0,0.0,0.0,1,20,5,2,2008
2066,2008-05-21 00:00:00-04:00,0.05674999952316284,0.05674999952316284,0.05674999952316284,0.05674999952316284,193846,0.0,0.0,0.0,2,21,5,2,2008
2067,2008-05-22 00:00:00-04:00,0.061900001019239426,0.061900001019239426,0.05674999952316284,0.05674999952316284,70269,0.0,0.0,0.0,3,22,5,2,2008
2068,2008-05-23 00:00:00-04:00,0.05674999952316284,0.05674999952316284,0.05674999952316284,0.05674999952316284,0,0.0,0.0,0.0,4,23,5,2,2008
2069,2008-05-27 00:00:00-04:00,0.05674999952316284,0.0644799992442131,0.05674999952316284,0.0644799992442131,95200,0.0,0.0,0.0,1,27,5,2,2008
2070,2008-05-28 00:00:00-04:00,0.06706000119447708,0.07996000349521637,0.06706000119447708,0.07996000349521637,777108,0.0,0.0,0.0,2,28,5,2,2008
2071,2008-05-29 00:00:00-04:00,0.08511999994516373,0.09027999639511108,0.08511999994516373,0.09027999639511108,333896,0.0,0.0,0.0,3,29,5,2,2008
2072,2008-05-30 00:00:00-04:00,0.09027999639511108,0.09027999639511108,0.09027999639511108,0.09027999639511108,48462,0.0,0.0,0.0,4,30,5,2,2008
2073,2008-06-02 00:00:00-04:00,0.0877000018954277,0.0877000018954277,0.07996000349521637,0.07996000349521637,67844,0.0,0.0,0.0,0,2,6,2,2008
2074,2008-06-03 00:00:00-04:00,0.07996000349521637,0.08253999799489975,0.07996000349521637,0.08253999799489975,44587,0.0,0.0,0.0,1,3,6,2,2008
2075,2008-06-04 00:00:00-04:00,0.08253999799489975,0.08253999799489975,0.08253999799489975,0.08253999799489975,0,0.0,0.0,0.0,2,4,6,2,2008
2076,2008-06-05 00:00:00-04:00,0.09285999834537506,0.09802000224590302,0.08511999994516373,0.08511999994516373,158952,0.0,0.0,0.0,3,5,6,2,2008
2077,2008-06-06 00:00:00-04:00,0.09285999834537506,0.09802000224590302,0.09285999834537506,0.09285999834537506,103708,0.0,0.0,0.0,4,6,6,2,2008
2078,2008-06-09 00:00:00-04:00,1.0617899894714355,1.6863800287246704,1.0617899894714355,1.62391996383667,222468,0.0,0.0,0.0,0,9,6,2,2008
