Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,KO,MSFT,SPY,AAPL,KO,MSFT,SPY,AAPL,KO,MSFT,SPY,AAPL,KO,MSFT,SPY,AAPL,KO,MSFT,SPY,AAPL,KO,MSFT,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-23,131.54176330566406,48.6473388671875,253.01373291015625,396.2033386230469,134.32000732421875,54.470001220703125,261.1499938964844,416.739990234375,135.1199951171875,54.59000015258789,261.510009765625,418.25,132.16000366210938,54.16999816894531,257.2699890136719,412.7900085449219,132.16000366210938,54.400001525878906,257.8800048828125,412.8699951171875,78657500,9020500,21462600,73209200
2021-04-26,131.9334716796875,47.92393112182617,253.40126037597656,397.03045654296875,134.72000122070312,53.65999984741211,261.54998779296875,417.6099853515625,135.05999755859375,54.5099983215332,262.44000244140625,418.2200012207031,133.55999755859375,53.58000183105469,260.1700134277344,416.80999755859375,134.8300018310547,54.470001220703125,261.6600036621094,417.44000244140625,66905100,11684600,19763300,52182400
2021-04-27,131.6102752685547,47.852481842041016,253.8081817626953,396.94488525390625,134.38999938964844,53.58000183105469,261.9700012207031,417.5199890136719,135.41000366210938,53.70000076293945,263.19000244140625,418.1400146484375,134.11000061035156,53.31999969482422,260.1199951171875,416.29998779296875,135.00999450683594,53.560001373291016,261.5799865722656,417.92999267578125,66015800,9852400,31014200,51303100
2021-04-28,130.81704711914062,47.861412048339844,246.6289825439453,396.83074951171875,133.5800018310547,53.59000015258789,254.55999755859375,417.3999938964844,135.02000427246094,54.04999923706055,256.5400085449219,419.010009765625,133.0800018310547,53.439998626708984,252.9499969482422,416.8999938964844,134.30999755859375,53.97999954223633,256.0799865722656,417.80999755859375,107760100,10868100,46903100,51238900
2021-04-29,130.7191619873047,48.45979309082031,244.64288330078125,399.3597106933594,133.47999572753906,54.2599983215332,252.50999450683594,420.05999755859375,137.07000732421875,54.36000061035156,256.1000061035156,420.7200012207031,132.4499969482422,53.43000030517578,249.0,416.44000244140625,136.47000122070312,53.540000915527344,255.4600067138672,420.32000732421875,151101000,15391000,40589000,78544300
2021-04-30,128.7409210205078,48.209716796875,244.32318115234375,396.7356872558594,131.4600067138672,53.97999954223633,252.17999267578125,417.29998779296875,133.55999755859375,54.27000045776367,253.0800018310547,418.5400085449219,131.07000732421875,53.689998626708984,249.60000610351562,416.3399963378906,131.77999877929688,54.25,249.74000549316406,417.6300048828125,109839500,14912600,30945100,85527000
2021-05-03,129.79856872558594,48.656272888183594,244.01315307617188,397.5914306640625,132.5399932861328,54.47999954223633,251.86000061035156,418.20001220703125,134.07000732421875,54.79999923706055,254.35000610351562,419.8399963378906,131.8300018310547,54.15999984741211,251.1199951171875,417.6700134277344,132.0399932861328,54.27000045776367,253.39999389648438,419.42999267578125,75135100,10417900,19626600,68128300
2021-05-04,125.20558166503906,48.35261535644531,240.0699462890625,395.1385192871094,127.8499984741211,54.13999938964844,247.7899932861328,415.6199951171875,131.49000549316406,54.619998931884766,251.2100067138672,416.6000061035156,126.69999694824219,53.939998626708984,245.75999450683594,411.6700134277344,131.19000244140625,54.56999969482422,250.97000122070312,416.07000732421875,137564700,14151000,32756100,101591200
2021-05-05,125.45039367675781,48.22758483886719,238.79107666015625,395.26214599609375,128.10000610351562,54.0,246.47000122070312,415.75,130.4499969482422,54.2400016784668,249.5,417.6300048828125,127.97000122070312,53.709999084472656,245.82000732421875,415.1499938964844,129.1999969482422,54.13999938964844,249.05999755859375,417.3800048828125,84000900,9665900,21901300,60162200
2021-05-06,127.0564956665039,48.70985794067383,241.94949340820312,398.41845703125,129.74000549316406,54.540000915527344,249.72999572753906,419.07000732421875,129.75,54.61000061035156,249.86000061035156,419.2099914550781,127.12999725341797,54.04999923706055,244.69000244140625,413.67999267578125,127.88999938964844,54.119998931884766,246.4499969482422,415.8299865722656,78128300,11572700,26491100,74321400
2021-05-07,127.73333740234375,48.68305969238281,244.59442138671875,401.3182678222656,130.2100067138672,54.5099983215332,252.4600067138672,422.1199951171875,131.25999450683594,54.77000045776367,254.3000030517578,422.82000732421875,129.47999572753906,54.15999984741211,251.1699981689453,419.1600036621094,130.85000610351562,54.439998626708984,252.14999389648438,419.8900146484375,78973300,10637500,27032900,67733800
2021-05-10,124.43727111816406,49.040306091308594,239.47894287109375,397.34417724609375,126.8499984741211,54.90999984741211,247.17999267578125,417.94000244140625,129.5399932861328,55.5,251.72999572753906,422.739990234375,126.80999755859375,54.83000183105469,247.1199951171875,417.80999755859375,129.41000366210938,54.880001068115234,250.8699951171875,422.5,88071200,15545800,29299900,81852400
2021-05-11,123.5151596069336,48.51337432861328,238.55853271484375,393.7979736328125,125.91000366210938,54.31999969482422,246.22999572753906,414.2099914550781,126.2699966430664,55.13999938964844,246.60000610351562,415.2699890136719,122.7699966430664,54.04999923706055,242.57000732421875,410.05999755859375,123.5,55.029998779296875,244.5500030517578,413.1000061035156,126142800,12986700,33641600,116888000
2021-05-12,120.43486022949219,48.263309478759766,231.55381774902344,385.4316711425781,122.7699966430664,54.040000915527344,239.0,405.4100036621094,124.63999938964844,54.560001373291016,244.3800048828125,412.5899963378906,122.25,53.880001068115234,238.07000732421875,404.0,123.4000015258789,54.36000061035156,242.1699981689453,411.2300109863281,112172300,15836500,36684400,134811000
2021-05-13,122.5930404663086,48.68305969238281,235.458251953125,390.06158447265625,124.97000122070312,54.5099983215332,243.02999877929688,410.2799987792969,126.1500015258789,54.779998779296875,245.60000610351562,412.3500061035156,124.26000213623047,53.83000183105469,241.4199981689453,407.0199890136719,124.58000183105469,53.970001220703125,241.8000030517578,407.07000732421875,105861300,15475800,29624300,106394000
2021-05-14,125.0258560180664,48.879554748535156,240.41871643066406,396.0511169433594,127.44999694824219,54.72999954223633,248.14999389648438,416.5799865722656,127.88999938964844,55.099998474121094,249.17999267578125,417.489990234375,125.8499984741211,54.689998626708984,245.49000549316406,413.17999267578125,126.25,54.900001525878906,245.5800018310547,413.2099914550781,81918000,11725300,23901100,82201600
2021-05-17,123.86829376220703,48.799171447753906,237.541259765625,395.04345703125,126.2699966430664,54.63999938964844,245.17999267578125,415.5199890136719,126.93000030517578,55.02000045776367,246.58999633789062,416.3900146484375,125.16999816894531,54.5,243.52000427246094,413.3599853515625,126.81999969482422,54.84000015258789,246.5500030517578,415.3900146484375,74244600,12119800,24970200,65129200
2021-05-18,122.4753189086914,48.531227111816406,235.5066680908203,391.6398620605469,124.8499984741211,54.34000015258789,243.0800018310547,411.94000244140625,126.98999786376953,54.560001373291016,246.41000366210938,416.05999755859375,124.77999877929688,54.099998474121094,242.89999389648438,411.7699890136719,126.55999755859375,54.38999938964844,246.27000427246094,415.79998779296875,63342900,13232500,20168000,59810200
2021-05-19,122.318359375,48.37940979003906,236.08932495117188,390.6130676269531,124.69000244140625,54.16999816894531,243.1199951171875,410.8599853515625,124.91999816894531,54.18000030517578,243.22999572753906,411.04998779296875,122.86000061035156,53.61000061035156,238.60000610351562,405.3299865722656,123.16000366210938,54.119998931884766,239.30999755859375,406.9200134277344,92612000,15126100,25739800,106467100
2021-05-20,124.8885269165039,48.8080940246582,239.3521728515625,394.81524658203125,127.30999755859375,54.650001525878906,246.47999572753906,415.2799987792969,127.72000122070312,54.79999923706055,247.9499969482422,416.6300048828125,125.0999984741211,54.119998931884766,243.86000061035156,411.6700134277344,125.2300033569336,54.119998931884766,243.9600067138672,411.79998779296875,76857100,10948400,21800700,78022200
2021-05-21,123.04428100585938,48.78130340576172,238.080078125,394.49200439453125,125.43000030517578,54.619998931884766,245.1699981689453,414.94000244140625,128.0,55.119998931884766,248.3300018310547,418.20001220703125,125.20999908447266,54.220001220703125,244.74000549316406,414.45001220703125,127.81999969482422,54.79999923706055,247.57000732421875,416.8699951171875,79295400,16033200,21863100,76578700
2021-05-24,124.68251037597656,48.94206237792969,243.52781677246094,398.5135498046875,127.0999984741211,54.79999923706055,250.77999877929688,419.1700134277344,127.94000244140625,54.93000030517578,251.16000366210938,420.32000732421875,125.94000244140625,54.4900016784668,247.50999450683594,417.0799865722656,126.01000213623047,54.630001068115234,247.7899932861328,417.3399963378906,63092900,10326100,21411500,51376700
2021-05-25,124.48631286621094,48.93313217163086,244.44064331054688,397.6294250488281,126.9000015258789,54.790000915527344,251.72000122070312,418.239990234375,128.32000732421875,54.81999969482422,252.75,420.7099914550781,126.31999969482422,54.349998474121094,250.82000732421875,417.6199951171875,127.81999969482422,54.81999969482422,251.77000427246094,420.3299865722656,72009500,11916500,17704300,57451400
2021-05-26,124.43727111816406,49.1474723815918,244.21728515625,398.41845703125,126.8499984741211,55.029998779296875,251.49000549316406,419.07000732421875,127.38999938964844,55.04999923706055,252.94000244140625,419.6099853515625,126.41999816894531,54.59000015258789,250.75,417.760009765625,126.95999908447266,54.97999954223633,251.42999267578125,418.8699951171875,56575900,16064300,17771600,43088600
2021-05-27,122.8971176147461,49.55830383300781,242.10032653808594,398.627685546875,125.27999877929688,55.4900016784668,249.30999755859375,419.2900085449219,127.63999938964844,55.56999969482422,251.47999572753906,420.7200012207031,125.08000183105469,54.779998779296875,249.25,418.989990234375,126.44000244140625,55.209999084472656,251.1699981689453,420.1700134277344,94625600,59109600,24426200,56707700
2021-05-28,122.2398681640625,49.37967300415039,242.4596405029297,399.3406677246094,124.61000061035156,55.290000915527344,249.67999267578125,420.0400085449219,125.80000305175781,55.709999084472656,252.0800018310547,421.25,124.55000305175781,55.20000076293945,249.55999755859375,419.7900085449219,125.56999969482422,55.349998474121094,251.0,420.9700012207031,71311100,17011600,18270200,58520200
2021-06-01,121.91615295410156,49.37075424194336,240.24557495117188,398.9889221191406,124.27999877929688,55.279998779296875,247.39999389648438,419.6700134277344,125.3499984741211,55.650001525878906,251.2899932861328,422.7200012207031,123.94000244140625,55.099998474121094,246.9600067138672,419.20001220703125,125.08000183105469,55.34000015258789,251.22999572753906,422.57000732421875,67637100,13304000,23213300,54216600
2021-06-02,122.68133544921875,49.567237854003906,240.1484832763672,399.61639404296875,125.05999755859375,55.5,247.3000030517578,420.3299865722656,125.23999786376953,55.560001373291016,249.27000427246094,421.2300109863281,124.05000305175781,55.2599983215332,245.83999633789062,419.2900085449219,124.27999877929688,55.5,248.1300048828125,420.3699951171875,59278900,11328500,19406700,49097100
2021-06-03,121.19021606445312,49.69226837158203,238.6044464111328,398.1332702636719,123.54000091552734,55.63999938964844,245.7100067138672,418.7699890136719,124.8499984741211,55.7400016784668,246.33999633789062,419.989990234375,123.12999725341797,55.099998474121094,243.0,416.2799987792969,124.68000030517578,55.18000030517578,245.22000122070312,417.8500061035156,76229200,17364300,25307700,58138800
2021-06-04,123.49552917480469,50.2281379699707,243.53753662109375,401.7745666503906,125.88999938964844,56.2400016784668,250.7899932861328,422.6000061035156,126.16000366210938,56.47999954223633,251.64999389648438,422.9200134277344,123.8499984741211,55.779998779296875,247.50999450683594,418.8399963378906,124.06999969482422,55.900001525878906,247.75999450683594,420.75,75169300,18935100,25281100,55938800
2021-06-07,123.50533294677734,50.04951477050781,246.47019958496094,401.384765625,125.9000015258789,56.040000915527344,253.80999755859375,422.19000244140625,126.31999969482422,56.34000015258789,254.08999633789062,422.7799987792969,124.83000183105469,55.810001373291016,249.80999755859375,421.19000244140625,126.16999816894531,56.310001373291016,249.97999572753906,422.5899963378906,71057600,14010800,23079200,51555000
2021-06-08,124.32935333251953,49.70120620727539,245.26608276367188,401.4703063964844,126.73999786376953,55.650001525878906,252.57000732421875,422.2799987792969,128.4600067138672,56.25,256.010009765625,423.2099914550781,126.20999908447266,55.54999923706055,252.50999450683594,420.32000732421875,126.5999984741211,56.25,255.16000366210938,423.1099853515625,74403800,10968300,22455000,47134300
2021-06-09,124.7119369506836,49.549373626708984,246.25653076171875,400.8713073730469,127.12999725341797,55.47999954223633,253.58999633789062,421.6499938964844,127.75,55.91999816894531,255.52999877929688,423.260009765625,126.5199966430664,55.47999954223633,253.2100067138672,421.4100036621094,127.20999908447266,55.75,253.80999755859375,423.17999267578125,56877900,9838800,17937600,48436300
2021-06-10,123.71134948730469,49.933414459228516,249.801025390625,402.7348327636719,126.11000061035156,55.90999984741211,257.239990234375,423.6099853515625,128.19000244140625,56.119998931884766,257.4599914550781,424.6300048828125,125.94000244140625,55.7599983215332,253.6699981689453,421.54998779296875,127.0199966430664,55.90999984741211,254.2899932861328,422.9599914550781,71186400,12444400,24563600,51020100
2021-06-11,124.92776489257812,50.15668487548828,250.43223571777344,403.4002380371094,127.3499984741211,56.15999984741211,257.8900146484375,424.30999755859375,127.44000244140625,56.209999084472656,258.489990234375,424.42999267578125,126.0999984741211,55.65999984741211,256.6099853515625,422.82000732421875,126.52999877929688,55.9900016784668,257.989990234375,424.20001220703125,53522400,11825800,18999700,45570800
2021-06-14,127.99822235107422,49.9857177734375,252.37442016601562,404.3034973144531,130.47999572753906,55.54999923706055,259.8900146484375,425.260009765625,130.5399932861328,55.709999084472656,259.95001220703125,425.3699951171875,127.06999969482422,55.20000076293945,256.79998779296875,423.1000061035156,127.81999969482422,55.689998626708984,257.8999938964844,424.42999267578125,96906500,9710800,19150500,42358500
2021-06-15,127.1742172241211,49.859737396240234,250.88861083984375,403.5619201660156,129.63999938964844,55.40999984741211,258.3599853515625,424.4800109863281,130.60000610351562,55.790000915527344,259.989990234375,425.4599914550781,129.38999938964844,55.189998626708984,257.67999267578125,423.5400085449219,129.94000244140625,55.779998779296875,259.7699890136719,425.4200134277344,62746300,11154200,18038900,51508500
2021-06-16,127.67448425292969,49.19386672973633,249.93695068359375,401.3086853027344,130.14999389648438,54.66999816894531,257.3800048828125,422.1099853515625,130.88999938964844,55.459999084472656,260.5799865722656,424.8699951171875,128.4600067138672,54.63999938964844,254.4199981689453,419.9200134277344,130.3699951171875,55.439998626708984,259.3999938964844,424.6300048828125,91815000,15211700,27220000,80386100
2021-06-17,129.28329467773438,49.44582748413086,253.35519409179688,401.17559814453125,131.7899932861328,54.95000076293945,260.8999938964844,421.9700012207031,132.5500030517578,55.150001525878906,261.75,423.0199890136719,129.64999389648438,54.650001525878906,256.010009765625,419.32000732421875,129.8000030517578,54.66999816894531,256.07000732421875,421.6700134277344,96721700,10658400,27565500,90949700
2021-06-18,127.9786376953125,48.38401794433594,251.9276885986328,395.7635498046875,130.4600067138672,53.77000045776367,259.42999267578125,414.9200134277344,131.50999450683594,54.619998931884766,262.29998779296875,417.8299865722656,130.24000549316406,53.720001220703125,258.75,414.70001220703125,130.7100067138672,54.5099983215332,259.6300048828125,417.0899963378906,108953300,31445600,37202200,118676300
2021-06-21,129.7835693359375,48.914913177490234,255.03514099121094,401.4293518066406,132.3000030517578,54.36000061035156,262.6300048828125,420.8599853515625,132.41000366210938,54.43000030517578,263.5199890136719,421.05999755859375,129.2100067138672,54.0,257.9200134277344,415.92999267578125,130.3000030517578,54.220001220703125,259.82000732421875,416.79998779296875,79663300,14404300,26696100,72822000
2021-06-22,131.431640625,49.094886779785156,257.83184814453125,403.5754089355469,133.97999572753906,54.560001373291016,265.510009765625,423.1099853515625,134.0800018310547,54.849998474121094,265.7900085449219,424.0,131.6199951171875,54.2599983215332,262.3999938964844,420.0799865722656,132.1300048828125,54.34000015258789,262.7200012207031,420.8500061035156,74783600,13072800,24694100,57700300
2021-06-23,131.156982421875,48.69895553588867,257.5987243652344,403.08892822265625,133.6999969482422,54.119998931884766,265.2699890136719,422.6000061035156,134.32000732421875,54.599998474121094,266.8299865722656,424.04998779296875,133.22999572753906,54.11000061035156,264.42999267578125,422.510009765625,133.77000427246094,54.560001373291016,265.989990234375,423.19000244140625,60214200,12339200,19518700,49445400
2021-06-24,130.87246704101562,48.9419059753418,258.977783203125,405.4735412597656,133.41000366210938,54.38999938964844,266.69000244140625,425.1000061035156,134.63999938964844,54.41999816894531,267.8500061035156,425.54998779296875,132.92999267578125,54.0,265.4700012207031,424.6199951171875,134.4499969482422,54.2599983215332,266.1600036621094,424.8900146484375,68711000,11488400,21446900,45110300
2021-06-25,130.5782012939453,48.87892150878906,257.35601806640625,406.9137878417969,133.11000061035156,54.31999969482422,265.0199890136719,426.6099853515625,133.88999938964844,54.470001220703125,267.25,427.0899963378906,132.80999755859375,54.0099983215332,264.760009765625,425.54998779296875,133.4600067138672,54.2400016784668,266.2300109863281,425.8999938964844,70783700,18880300,25611100,58129500
2021-06-28,132.21640014648438,48.82493591308594,260.9490051269531,407.7341003417969,134.77999877929688,54.2599983215332,268.7200012207031,427.4700012207031,135.25,54.369998931884766,268.8999938964844,427.6499938964844,133.35000610351562,54.0,265.9100036621094,425.8900146484375,133.41000366210938,54.25,266.19000244140625,427.1700134277344,62111300,10556900,19590000,53159600
2021-06-29,133.73695373535156,48.46500015258789,263.551513671875,407.9535217285156,136.3300018310547,53.86000061035156,271.3999938964844,427.70001220703125,136.49000549316406,54.34000015258789,271.6499938964844,428.55999755859375,134.35000610351562,53.720001220703125,267.9800109863281,427.1300048828125,134.8000030517578,54.130001068115234,268.8699951171875,427.8800048828125,64556100,12300900,19937800,35970500
2021-06-30,134.35499572753906,48.68996047973633,263.0659484863281,408.2969055175781,136.9600067138672,54.11000061035156,270.8999938964844,428.05999755859375,137.41000366210938,54.18000030517578,271.3599853515625,428.7799987792969,135.8699951171875,53.75,269.6000061035156,427.17999267578125,136.1699981689453,53.79999923706055,270.69000244140625,427.2099914550781,63261400,14614200,21656500,64827900
2021-07-01,134.6590576171875,48.55497741699219,263.7458190917969,410.5574951171875,137.27000427246094,53.959999084472656,271.6000061035156,430.42999267578125,137.3300018310547,54.47999954223633,271.8399963378906,430.6000061035156,135.75999450683594,53.86000061035156,269.6000061035156,428.79998779296875,136.60000610351562,54.34000015258789,269.6099853515625,428.8699951171875,52485800,13214700,16725300,53441000
2021-07-02,137.2978973388672,48.75294876098633,269.62078857421875,413.695556640625,139.9600067138672,54.18000030517578,277.6499938964844,433.7200012207031,140.0,54.45000076293945,278.0,434.1000061035156,137.75,54.0,272.5,430.5199890136719,137.89999389648438,54.0,272.82000732421875,431.6700134277344,78852600,10604600,26458000,57697700
2021-07-06,139.31874084472656,48.48299789428711,269.6304931640625,412.9420166015625,142.02000427246094,53.880001068115234,277.6600036621094,432.92999267578125,143.14999389648438,54.09000015258789,279.3699951171875,434.010009765625,140.07000732421875,53.54999923706055,274.29998779296875,430.010009765625,140.07000732421875,53.9900016784668,278.0299987792969,433.7799987792969,108181800,15278200,31565600,68710400
2021-07-07,141.82025146484375,48.87892150878906,271.8348388671875,414.4013977050781,144.57000732421875,54.31999969482422,279.92999267578125,434.4599914550781,144.88999938964844,54.380001068115234,280.69000244140625,434.760009765625,142.66000366210938,53.720001220703125,277.1499938964844,431.510009765625,143.5399932861328,53.720001220703125,279.3999938964844,433.6600036621094,104911600,14377700,23260000,63549500
2021-07-08,140.5155487060547,48.707950592041016,269.3974304199219,411.0248718261719,143.24000549316406,54.130001068115234,277.4200134277344,430.9200134277344,144.05999755859375,54.16999816894531,278.7300109863281,431.7300109863281,140.6699981689453,53.7400016784668,274.8699951171875,427.5199890136719,141.5800018310547,54.0099983215332,276.8999938964844,428.7799987792969,105575500,11943900,24618600,97595200
2021-07-09,142.34994506835938,49.004905700683594,269.90240478515625,415.4124755859375,145.11000061035156,54.459999084472656,277.94000244140625,435.5199890136719,145.64999389648438,54.52000045776367,278.04998779296875,435.8399963378906,142.64999389648438,54.18000030517578,275.32000732421875,430.7099914550781,142.75,54.25,275.7200012207031,432.5299987792969,99890800,10847000,23916700,76238600
2021-07-12,141.75155639648438,49.02289581298828,269.30035400390625,416.90045166015625,144.5,54.47999954223633,277.32000732421875,437.0799865722656,146.32000732421875,54.599998474121094,279.7699890136719,437.3500061035156,144.0,54.27000045776367,276.5799865722656,434.9700012207031,146.2100067138672,54.31999969482422,279.1600036621094,435.42999267578125,76299700,15107600,18931700,52889600
2021-07-13,142.8698272705078,49.50880432128906,272.8544921875,415.4792175292969,145.63999938964844,55.02000045776367,280.9800109863281,435.5899963378906,147.4600067138672,55.29999923706055,282.8500061035156,437.8399963378906,143.6300048828125,54.75,277.3900146484375,435.30999755859375,144.02999877929688,54.95000076293945,277.5199890136719,436.239990234375,100827100,15170800,26120100,52911300
2021-07-14,146.31309509277344,50.624603271484375,274.3402404785156,416.09918212890625,149.14999389648438,56.2599983215332,282.510009765625,436.239990234375,149.57000732421875,56.349998474121094,283.6600036621094,437.9200134277344,147.67999267578125,54.959999084472656,280.54998779296875,434.9100036621094,148.10000610351562,55.02000045776367,282.3500061035156,437.3999938964844,127050800,22002700,23113700,64130400
2021-07-15,145.6558380126953,50.78656768798828,272.9030456542969,414.67803955078125,148.47999572753906,56.439998626708984,281.0299987792969,434.75,150.0,56.470001220703125,282.510009765625,435.5299987792969,147.08999633789062,55.90999984741211,279.8299865722656,432.7200012207031,149.24000549316406,56.2400016784668,282.0,434.80999755859375,106820300,15068200,22604200,55126400
2021-07-16,143.60557556152344,50.75057601928711,272.63116455078125,411.425537109375,146.38999938964844,56.400001525878906,280.75,431.3399963378906,149.75999450683594,56.68000030517578,284.1000061035156,436.05999755859375,145.8800048828125,56.2599983215332,279.4599914550781,430.9200134277344,148.4600067138672,56.459999084472656,282.07000732421875,436.010009765625,93251400,14860500,26186800,75874700
2021-07-19,139.7405548095703,50.14768981933594,268.9992980957031,405.34954833984375,142.4499969482422,55.72999954223633,277.010009765625,424.9700012207031,144.07000732421875,56.349998474121094,280.3699951171875,431.4100036621094,141.6699981689453,55.15999984741211,274.45001220703125,421.9700012207031,143.75,56.08000183105469,278.92999267578125,426.19000244140625,121434600,19527000,32935600,147987000
2021-07-20,143.3701629638672,50.2376708984375,271.2424621582031,411.158447265625,146.14999389648438,55.83000183105469,279.32000732421875,431.05999755859375,147.10000610351562,56.33000183105469,280.9700012207031,432.4200134277344,142.9600067138672,55.52000045776367,276.260009765625,424.8299865722656,143.4600067138672,55.72999954223633,278.0299987792969,425.67999267578125,96350000,16257900,26259700,99608200
2021-07-21,142.63446044921875,50.88555145263672,273.2623596191406,414.4872131347656,145.39999389648438,56.54999923706055,281.3999938964844,434.54998779296875,146.1300048828125,57.560001373291016,281.5199890136719,434.70001220703125,144.6300048828125,56.43000030517578,277.2900085449219,431.010009765625,145.52999877929688,57.33000183105469,278.8999938964844,432.3399963378906,74993500,20918200,24364300,64724400
2021-07-22,144.0078125,50.81357192993164,277.865234375,415.355224609375,146.8000030517578,56.470001220703125,286.1400146484375,435.4599914550781,148.1999969482422,56.7400016784668,286.4200134277344,435.7200012207031,145.80999755859375,56.04999923706055,283.4200134277344,433.69000244140625,145.94000244140625,56.619998931884766,283.8399963378906,434.739990234375,77338200,13402700,23384100,47878500
2021-07-23,145.73434448242188,51.299468994140625,281.2931823730469,419.62835693359375,148.55999755859375,57.0099983215332,289.6700134277344,439.94000244140625,148.72000122070312,57.33000183105469,289.989990234375,440.29998779296875,146.9199981689453,56.45000076293945,286.5,436.7900085449219,147.5500030517578,56.59000015258789,287.3699951171875,437.5199890136719,71447400,12144000,22768100,63766600
2021-07-26,146.1561737060547,51.34446334838867,280.6911315917969,420.6584777832031,148.99000549316406,57.060001373291016,289.04998779296875,441.0199890136719,149.8300018310547,57.119998931884766,289.69000244140625,441.0299987792969,147.6999969482422,56.560001373291016,286.6400146484375,439.260009765625,148.27000427246094,56.88999938964844,289.0,439.30999755859375,72434100,8681100,23176100,43719200
2021-07-27,143.9783935546875,51.52443313598633,278.25372314453125,418.7413635253906,146.77000427246094,57.2599983215332,286.5400085449219,439.010009765625,149.2100067138672,57.540000915527344,289.5799865722656,439.94000244140625,145.5500030517578,56.91999816894531,282.95001220703125,435.989990234375,149.1199951171875,57.11000061035156,289.42999267578125,439.9100036621094,104818600,12794400,33604100,67397100
2021-07-28,142.22244262695312,51.056522369384766,277.9429626464844,418.5696105957031,144.97999572753906,56.7400016784668,286.2200012207031,438.8299865722656,146.97000122070312,57.15999984741211,290.1499938964844,440.29998779296875,142.5399932861328,56.630001068115234,283.8299865722656,437.30999755859375,144.80999755859375,56.9900016784668,288.989990234375,439.67999267578125,118931200,9858000,33566900,52472400
2021-07-29,142.8698272705078,51.3354606628418,278.21484375,420.30560302734375,145.63999938964844,57.04999923706055,286.5,440.6499938964844,146.5500030517578,57.25,288.6199951171875,441.79998779296875,144.5800018310547,56.86000061035156,286.0799865722656,439.80999755859375,144.69000244140625,57.06999969482422,286.239990234375,439.82000732421875,56699500,9599100,18168300,47435300
2021-07-30,143.08572387695312,51.317474365234375,276.67083740234375,418.2644348144531,145.86000061035156,57.029998779296875,284.9100036621094,438.510009765625,146.3300018310547,57.25,286.6600036621094,440.05999755859375,144.11000061035156,56.900001525878906,283.9100036621094,437.7699890136719,144.3800048828125,57.150001525878906,285.1700134277344,437.9100036621094,70440600,11727000,20944800,68951200
2021-08-02,142.7521514892578,51.1824951171875,276.5834655761719,417.38690185546875,145.52000427246094,56.880001068115234,284.82000732421875,437.5899963378906,146.9499969482422,57.2400016784668,286.7699890136719,440.92999267578125,145.25,56.709999084472656,283.739990234375,437.2099914550781,146.36000061035156,57.20000076293945,286.3599853515625,440.3399963378906,62880000,9778000,16267400,58783300
2021-08-03,144.5571746826172,51.218482971191406,278.8169250488281,420.7825622558594,147.36000061035156,56.91999816894531,287.1199951171875,441.1499938964844,148.0399932861328,57.0,287.2300109863281,441.2799987792969,145.17999267578125,56.75,284.0,436.1000061035156,145.80999755859375,57.0,285.4200134277344,438.44000244140625,64786600,8825500,17879000,58053900
2021-08-04,144.1549530029297,50.480621337890625,278.224609375,418.7127685546875,146.9499969482422,56.099998474121094,286.510009765625,438.9800109863281,147.7899932861328,56.95000076293945,287.5899963378906,441.1199951171875,146.27999877929688,56.0099983215332,284.6499938964844,438.7300109863281,147.27000427246094,56.75,286.2200012207031,439.7799987792969,56368300,11888400,16191300,46732200
2021-08-05,144.2628631591797,50.840553283691406,281.1474914550781,421.3644104003906,147.05999755859375,56.5,289.5199890136719,441.760009765625,147.83999633789062,56.59000015258789,289.6300048828125,441.8500061035156,146.1699981689453,56.290000915527344,286.1000061035156,439.8800048828125,146.97999572753906,56.439998626708984,286.8800048828125,440.2200012207031,46397700,9806800,13900200,38969700
2021-08-06,143.57516479492188,50.966529846191406,281.0892639160156,422.0606689453125,146.13999938964844,56.63999938964844,289.4599914550781,442.489990234375,147.11000061035156,56.7400016784668,289.5,442.94000244140625,145.6300048828125,56.439998626708984,287.6199951171875,441.79998779296875,146.35000610351562,56.599998474121094,288.510009765625,442.1000061035156,54126800,10409300,16589300,46930000
2021-08-09,143.52603149414062,50.97553253173828,279.991943359375,421.7173156738281,146.08999633789062,56.650001525878906,288.3299865722656,442.1300048828125,146.6999969482422,56.880001068115234,291.54998779296875,442.79998779296875,145.52000427246094,56.43000030517578,287.80999755859375,441.30999755859375,146.1999969482422,56.79999923706055,289.75,442.4599914550781,48908700,8859900,16117600,41222600
2021-08-10,143.04464721679688,51.110504150390625,278.1565856933594,422.24188232421875,145.60000610351562,56.79999923706055,286.44000244140625,442.67999267578125,147.7100067138672,57.16999816894531,289.25,443.44000244140625,145.3000030517578,56.65999984741211,285.20001220703125,441.8800048828125,146.44000244140625,56.84000015258789,288.79998779296875,442.6099853515625,69023100,10906900,18616600,43339300
2021-08-11,143.3000946044922,51.047515869140625,278.65185546875,423.2911682128906,145.86000061035156,56.72999954223633,286.95001220703125,443.7799987792969,146.72000122070312,57.18000030517578,288.6600036621094,443.8800048828125,145.52999877929688,56.709999084472656,285.8599853515625,442.6199951171875,146.0500030517578,56.88999938964844,287.2099914550781,443.82000732421875,48493500,8370700,13955900,44034300
